,SP,Hectar,D2021,D2023,D2025,D2027,D2029,D2031,D2033,D2035,D2037,D2039,D2041,D2043,D2045,D2047,D2049,D2051,D2053,D2055,SP_Name
845,265,0,22.91709133208432,25.63054485413017,27.48204278290172,28.615329833703193,29.151844768486573,29.383145053822542,29.469682461409224,29.50094631462215,29.511325467817805,29.514824795822335,29.515927465896514,29.516292959455726,29.516405009377674,29.51644237726511,29.516453566523772,29.516457371877486,29.516458478347552,29.516458867040534,SANTLA
846,265,0,19.245295054176278,22.615787690747545,25.30928944554126,27.328589259937687,28.522588793687714,29.113328313958657,29.366715530585743,29.464077522155694,29.498866652980023,29.510688175030467,29.514596043572357,29.515861862833,29.516268904304354,29.516398537885678,29.5164398658882,29.516452945530173,29.516457107511023,29.516458420606543,SANTLA
847,265,0,18.455554940806508,21.810261389457438,24.636406441395188,26.880945793479487,28.278121946170767,28.999927014510735,29.320709881364103,29.447017081654753,29.49293758611676,29.508699506110077,29.51394701160342,29.515651999433242,29.51620194781784,29.516377134635615,29.516433095301462,29.51645078650031,29.516456427502735,29.516458203511114,SANTLA
848,265,0,29.106295206465404,28.92097246423955,29.045484123211555,29.40373686153968,29.45162342010156,29.503703247075514,29.508763538159357,29.515298443060626,29.515576051782713,29.5163734276494,29.51635642848275,29.516454617897757,29.516448152010074,29.516459152616015,29.516458254329113,29.516459154521698,29.516459017851503,29.516459056739134,SANTLA
849,265,0,25.80504024756971,27.53386780654047,28.638208206113966,29.162785263418396,29.387179760991543,29.47124725237106,29.501447043831675,29.51150588408703,29.51487818721149,29.51594668967639,29.51629831604485,29.51640701606542,29.516442898340976,29.5164537764668,29.51645742120938,29.51645850059686,29.516458871537697,29.516458977827313,SANTLA
850,265,0,23.555846971032828,26.140990058395122,27.807523803312634,28.77991965463975,29.224802995360285,29.41151861172822,29.479990586123815,29.504453191606117,29.512497062174315,29.515202323929373,29.51605013231607,29.516331634752433,29.516417507174534,29.51644627130123,29.516454829842306,29.516457761260636,29.516458605912018,29.516458905816634,SANTLA
851,265,1,28.885219905578968,28.88518983460451,28.463955390888383,29.247037287976788,29.316058713853025,29.413850058248077,29.421052595793114,29.434821398647323,29.43523741417656,29.437159408741746,29.437122056155125,29.437390867734646,29.437377253240342,29.437412159919568,29.437410090597467,29.437413986516827,29.43741367019,29.437414055528617,SANTLA
852,265,1,18.98051761904128,22.037044995139617,24.728747904714055,26.881299812492852,28.211933164897435,28.912229643243037,29.229843902736942,29.359862460992296,29.409349786118263,29.427453905813753,29.433906024649275,29.436185919806885,29.436984087469476,29.437263980955535,29.437361552988595,29.43739573871286,29.437407638485556,29.437411810468607,SANTLA
853,266,1,24.903334965556393,26.808251440032574,28.179414854897015,28.89477460017989,29.22110124665391,29.355024398900735,29.406211857097638,29.424962060669113,29.431668443101444,29.434039443181145,29.4348726235627,29.435164785660895,29.43526706875093,29.43530288088609,29.435315408957692,29.435319794598954,29.435321328478576,29.435321865480052,SANTRU
854,267,1,6.191946175768294,9.40103140092776,11.54166038854056,13.251834834119684,15.30841514392537,17.87332259518934,20.781182466276544,23.68920532236667,26.116081785875018,27.76077207619709,28.684604317413058,29.127985118100497,29.316575843811286,29.390425611035056,29.417867799718078,29.427772611567235,29.431291374357514,29.432532798808587,SANTTO
855,267,1,27.12268268021959,28.134743568527792,28.918822219711007,29.213677140077923,29.356579565569668,29.403159983754133,29.423372457531045,29.429381826044217,29.431999639594824,29.43272590511749,29.43305920200223,29.433144843026334,29.43318740955622,29.433197316207792,29.43320279936703,29.433203916828223,29.433204630958585,29.43320475222313,SANTTO
856,267,1,28.29195322138446,28.71371117751372,29.2081670854222,29.323048684700314,29.402389866835108,29.41846250200062,29.429463722108387,29.43129870878359,29.43277096262074,29.432958352504272,29.43315617006227,29.433172680086063,29.433199640998552,29.43320061512399,29.43320435223764,29.43320430254218,29.433204826488527,29.433204800468104,SANTTO
857,267,1,6.241931696971072,9.317758102701912,11.416944284524583,13.120682063920981,15.15403382870458,17.68760807230959,20.57952900128658,23.502710528848162,25.975601371256083,27.67465005152201,28.640266656973616,29.10816884950717,29.30855791623438,29.387388968600902,29.41676000370129,29.427377098937665,29.431151450542043,29.432483593722853,SANTTO
858,267,1,29.287471951014513,29.008627842278855,29.22999198534636,29.379675803383893,29.40609669031707,29.426723063965852,29.42966970615846,29.432461667883675,29.432744202617894,29.433123284652744,29.433144232507384,29.43319644006595,29.43319678015343,29.433204094115947,29.43320377695325,29.433204798934398,29.43320474874118,29.433204870033894,SANTTO
859,267,1,29.536288914342162,29.18672860252497,29.474359202423635,29.426467564181614,29.43964835010619,29.436060609064707,29.4342557408434,29.433778962449892,29.433475877378406,29.433312309140085,29.433257954850397,29.433230363628493,29.43321556767537,29.43320988931977,29.43320727248915,29.433205920191277,29.43320535342463,29.433205100968422,SANTTO
860,268,1,28.01543680087689,28.615353887281938,29.1502395418557,29.303834500739473,29.39173979738219,29.414007784223024,29.42616966016384,29.4288728333371,29.43047681616629,29.430782533944722,29.43099373472539,29.43102645287672,29.43105456384722,29.43105778648255,29.43106158220731,29.43106184902188,29.43106236978481,29.431062381727596,SAPIBA
861,269,1,28.885189794146946,28.88518979414689,28.880441364629807,29.306487191447843,29.345526072220153,29.412876248791772,29.41748638884799,29.42710594982807,29.427362261108524,29.42871513684365,29.428687634081285,29.42887801834787,29.428868899253892,29.42889371187882,29.42889229321109,29.428895118020698,29.428894902204043,29.42889519019084,SAR1GR
862,269,0,28.88531537426589,28.88519011481388,28.512877786254958,29.289992975547868,29.387716679357755,29.48355038343965,29.49350206944596,29.50552800533529,29.50617837442445,29.507657226306932,29.507650133664114,29.50783418814465,29.50782273779877,29.507845224717187,29.50784378103714,29.507845812703906,29.507845557075612,29.50784569323607,SAR1GR
863,269,1,29.09129768924587,28.944378294858787,29.054920270813962,29.343029475099776,29.374205881186885,29.41808462336942,29.421503866605377,29.427690886165347,29.427906564638384,29.428772385375403,29.428761711231,29.42888362259201,29.428877763746154,29.428894120958542,29.428893248941424,29.42889513053374,29.42889498953107,29.428895186707948,SAR1GR
864,269,1,29.30519117697481,29.02886448983663,29.266746275623962,29.381663216247876,29.407902107359135,29.42310222310884,29.426189636497533,29.42820464717629,29.428546608757028,29.428814622388547,29.428849951906383,29.42888601853852,29.428889254701566,29.42889417985973,29.42889439773188,29.42889508109223,29.42889507875133,29.428895174988572,SAR1GR
865,269,1,29.6029815192036,29.181970012949794,29.471096597491474,29.42655246829933,29.436072459024334,29.432155151175376,29.429989120258355,29.429526361784546,29.42920259161735,29.429011012433364,29.4289534525249,29.4289239551762,29.428906943004115,29.428900714559223,29.428897884860035,29.428896348280745,29.42889571635502,29.428895439632,SAR1GR
866,269,1,28.88518979544791,28.885189794146857,28.81432324780054,29.29620498203539,29.33998408742848,29.41180818367461,29.4167589513134,29.42698693979227,29.4272648616553,29.428702921893233,29.428674479281923,29.4288768680401,29.428867173796935,29.42889360493413,29.42889210101816,29.428895112466304,29.428894882729775,29.428895190369253,SAR1GR
867,269,1,29.02092397690591,29.16795536073231,29.365436823479047,29.391954307553156,29.421056566931224,29.423964719573238,29.428010497539997,29.428240658187402,29.428801751539375,29.428807428099674,29.428886254366304,29.42888325138914,29.428894308014254,29.428893778532252,29.428895124000487,29.42889503418228,29.428895183140593,29.428895171158267,SAR1GR
868,270,1,5.875504310513964,9.33078222934778,11.612442373164843,13.348710333692136,15.417038736807427,18.004686757120147,20.921055734439065,23.810985932720243,26.20035921379413,27.80635423527791,28.702987154539038,29.131661833816793,29.313763336604246,29.385138279903398,29.4117359145349,29.421374885343777,29.42481616356868,29.42603671609315,SARADE
869,270,1,3.7569845499776022,7.202732276356638,9.993139502976753,11.89551749229765,13.659527538507534,15.846766435463188,18.50718711325777,21.44806896721515,24.284489470261157,26.54451791648504,28.0110946111917,28.80593417765382,29.176921038863963,29.33190916524845,29.39198522306171,29.41423547136034,29.422269850731265,29.425134266196274,SARADE
870,270,1,29.712134692695084,29.526365632128,29.527288847503804,29.45913391668082,29.437648829999613,29.434913128853687,29.430031899736385,29.427892975647307,29.427419540790762,29.427027686824108,29.42682803913563,29.426768708613366,29.426734269667893,29.426715981633272,29.42670945524003,29.426706243742334,29.426704563985158,29.426703891437025,SARADE
871,270,1,29.82277464538913,29.54039795294129,29.584012157654975,29.47076322897406,29.443467395638514,29.439445967275596,29.431439167265072,29.428471828641968,29.427804828781664,29.42717625677162,29.42688727642322,29.42680285453968,29.42674904170588,29.426722001716342,29.426712586321763,29.426707674566764,29.426705166899833,29.42670418554918,SARADE
872,270,1,29.86108516557851,29.469508815509815,29.61546490137372,29.470209117514067,29.447022597903953,29.44201054298952,29.43175292935358,29.428748098643148,29.428017011166812,29.427226864369757,29.426912559639423,29.426820716314044,29.42675494400079,29.426724502876866,29.426714137938433,29.426708288762104,29.426705419371338,29.426704325015656,SARADE
873,270,1,29.710116300672155,29.529766065546987,29.54003035914463,29.460110489615342,29.438730392570832,29.435910012980077,29.43023567395945,29.427991878631214,29.427500618606942,29.427052753459748,29.426838064939965,29.42677556737775,29.426736918287375,29.42671701809609,29.426710060616184,29.426706506695467,29.426704669933994,29.426703946834284,SARADE
874,270,1,29.876880958585044,29.50877525682884,29.61193246956598,29.473656315289595,29.446565814025377,29.44170255290143,29.431942918164033,29.428745302116305,29.42799508565106,29.427236659774856,29.426913837954277,29.42681937488373,29.42675541486884,29.42672466134897,29.426714067710876,29.426708310259873,29.426705433445647,29.426704322172508,SARADE
875,270,1,16.330480413148695,19.2344302065543,22.129051175406794,24.87170653671607,26.957149125097438,28.24650264277253,28.92106633439464,29.226336522280246,29.351471578432843,29.399288996920824,29.416894788055597,29.42321760679874,29.425471630789072,29.426267954978613,29.42654989411521,29.42664911897753,29.426684224589206,29.42669656304753,SARADE
876,270,1,22.42958342620597,25.07251805037308,27.04788239789356,28.31332740243969,28.948439423216403,29.239430859153863,29.35603799196542,29.401200006620094,29.41750326352247,29.423467777061987,29.425547160362314,29.42629990544675,29.426559069570715,29.42665319668047,29.426685326273862,29.42669708620689,29.426701061757623,29.42670253235753,SARADE
877,270,1,27.960437483899376,28.57378633333733,29.13051106991727,29.292313905158878,29.384754275078315,29.408552850907643,29.421429669990896,29.42435872465257,29.42606508324201,29.42640199069476,29.426627445076345,29.426664372620564,29.426694446803637,29.42669823008286,29.426702294498412,29.42670263517203,29.426703192543012,29.42670321411682,SARADE
878,270,1,21.886977170991166,24.614845134806004,26.728126104087217,28.135226363777658,28.862221493119527,29.202807742044033,29.34161768246925,29.39583871888778,29.415553747281564,29.422774120517282,29.425300168512432,29.42621300554006,29.42652823329927,29.426642383214794,29.42668148651766,29.4266957424712,29.42670058374404,29.426702365454215,SARADE
879,270,1,28.64193889698894,28.93994934103129,29.286905092324208,29.354739082022522,29.408195699371138,29.417068153821667,29.42448450172888,29.42543949907102,29.42644871437939,29.426536843874157,29.42667525706974,29.426681141622314,29.426700398365526,29.42670031374746,29.426703029857666,29.426702900820665,29.426703276160367,29.426703257744744,SARADE
880,270,1,29.44244481026275,29.427053170632224,29.428162528801614,29.427906784302486,29.426988725315326,29.426839193280085,29.426803561754877,29.426736547492045,29.4267169491287,29.426711956124628,29.426706751721504,29.426704693860525,29.426704078359556,29.426703643509796,29.426703443633304,29.426703374737233,29.426703336007897,29.42670331712402,SARADE
881,270,1,24.26351508071378,26.189194237284553,27.80975020937276,28.709537696328656,29.13302191150669,29.314860445220756,29.385346281530573,29.41189283506513,29.42139920735137,29.424837522438406,29.42603919646435,29.426470939628977,29.426620540345496,29.426674434241704,29.42669299456743,29.426699719085377,29.42670201877233,29.426702858409676,SARADE
882,270,1,26.100162582290984,27.531924946853646,28.59400318617954,29.07326464530764,29.293341696396734,29.376116693436927,29.408911918593176,29.420169984013008,29.424463538510587,29.425881674815425,29.42642536942065,29.42660043663639,29.426668953310934,29.4266904173308,29.426699068049718,29.42670168601627,29.42670278235639,29.42670309967642,SARADE
883,270,1,29.50459673460146,29.11861402646473,29.402314100291136,29.4093414530597,29.426866071569883,29.424590424836083,29.426721244496207,29.426586006977722,29.42672541638319,29.4266990436235,29.426706592277835,29.426704801565524,29.426703862876813,29.42670360161154,29.42670344570541,29.42670336051454,29.426703331125115,29.42670331661657,SARADE
884,270,1,29.095676802045208,28.9652957955879,29.116070905775533,29.34838624776905,29.38183554706236,29.416797081409136,29.4206905954798,29.42556416923125,29.42590509905166,29.426579871922943,29.426596444163252,29.426690952132994,29.426688808794605,29.42670211041899,29.42670148068943,29.426703201558162,29.426703102244467,29.426703298363645,SARADE
885,270,1,29.02348921686869,28.91467341587297,28.92473367614648,29.321951041114737,29.35101876290734,29.413199359139938,29.416307346615696,29.425223033654028,29.425296786595453,29.426559583154177,29.426511416784393,29.42668899127229,29.426680637224912,29.426702288284645,29.426700859613657,29.42670327223867,29.42670308172037,29.426703312245756,SARADE
886,270,1,23.30697251308691,25.72494406567907,27.487594537841858,28.54830592365058,29.05871229949965,29.28517197308729,29.373813578000295,29.407744767198427,29.419876383888358,29.42430887002032,29.425846946827328,29.426405098144343,29.42659648510167,29.42666627849975,29.42668998658079,29.426698711025473,29.426701642199774,29.426702734056327,SARADE
887,270,1,29.853443174078407,29.4788963311148,29.615224895986735,29.47040004792748,29.446870308108107,29.44197276838518,29.43176097924131,29.428739064982267,29.42801313727594,29.42722688993187,29.426911962035557,29.42682036768293,29.426754898062168,29.426724456843605,29.42671410782056,29.426708281499813,29.4267054153056,29.426704322412004,SARADE
888,270,1,21.584789112946012,24.379266473631148,26.558323929504542,28.037123050359554,28.8141790107742,29.18197404457606,29.33338682912142,29.392743038911746,29.414432143650494,29.42237154693405,29.425157892984593,29.426162469233635,29.426510484741947,29.426636084735517,29.426679279808248,29.426694958347984,29.42670030959038,29.426702267831438,SARADE
889,270,1,19.712960800351592,22.75465763873683,25.313658087697732,27.264062390785003,28.414756543320784,29.000966020655046,29.259881619012603,29.364577557318686,29.404138951210324,29.41865456621065,29.423842833287846,29.425694212423846,29.426346216850135,29.42657767488266,29.4266588555562,29.426687683904976,29.42669777283904,29.42670136183681,SARADE
890,270,1,18.94961163330686,22.031150630785838,24.715993382309982,26.859238066129887,28.191539472315824,28.89435712549133,29.215035774641397,29.34700465555156,29.39763524880386,29.416290702951535,29.423003763611536,29.425395050023564,29.42624118566708,29.426540325075436,29.426645791234805,29.42668303172393,29.426696150058525,29.426700782438147,SARADE
891,270,1,29.830599350661515,29.485923757098877,29.61405742413204,29.469459422675158,29.446527392877766,29.4418517757223,29.431681722617327,29.428705000477258,29.42800035502011,29.427219798983025,29.426908678757332,29.42681905440198,29.42675423962887,29.426724144094422,29.426713976128216,29.426708218992218,29.426705385565423,29.42670430942527,SARADE
892,270,1,29.306178574404385,29.340478275225397,29.41090228974762,29.414836755488537,29.424950172011606,29.4250995168703,29.426529978604652,29.426484919675907,29.42668626351635,29.426676785089033,29.426701983324843,29.426700413935734,29.42670325174504,29.426703032030435,29.42670331136008,29.426703283627322,29.42670330581498,29.426703302692765,SARADE
893,270,1,29.9049902087327,29.403510842988815,29.60519417339717,29.467425952830762,29.44697181896953,29.441341894789435,29.431470788049168,29.42870695683837,29.42796677381535,29.427200678852756,29.426906200727707,29.426816481470354,29.426752580971296,29.426723747813345,29.426713750177218,29.42670807530132,29.42670533889148,29.426704287884228,SARADE
894,270,1,3.0455146731672578,6.668741470489763,9.714384445849966,11.74786666164713,13.48868571519842,15.620552110894252,18.24378986319011,21.172413446347694,24.039051495699645,26.367772569730874,27.906767019166566,28.753831317376186,29.15412591496249,29.322800685116164,29.388554990502165,29.41298467720771,29.421822220321545,29.42497521624858,SARADE
895,270,1,25.370480164379163,27.071699236885653,28.333081883570557,28.957781743099236,29.243427246633694,29.357578106929587,29.401779284380943,29.417709956347455,29.423542630342315,29.425573246149163,29.42630930196553,29.426562314966212,29.426654369987023,29.426685728697823,29.42669723267935,29.426701111586933,29.426702550658792,29.4267030296299,SARADE
896,270,1,29.003622620153227,28.904642692428922,28.858823074397428,29.310789673885665,29.34389502611773,29.411881233028886,29.41534086482769,29.42507526027506,29.42516622101933,29.42654469592431,29.426493665044976,29.426687543139156,29.426678422425432,29.426702167357853,29.426700615776394,29.42670326670585,29.426703058099392,29.426703312736965,SARADE
897,270,1,22.796791329870505,25.269226488842357,27.18816653810373,28.39120257387236,28.984832817948675,29.254865810670484,29.361992117802842,29.403428862231234,29.41830104159923,29.423755392224393,29.42564785207878,29.42633598136521,29.42657160480552,29.426657697600845,29.42668688206542,29.426697647513443,29.426701254635702,29.426702602399423,SARADE
898,270,1,15.784803341419646,18.584241777593625,21.455059036494504,24.293886630616957,26.555319160489606,28.015979075598,28.808725701159666,29.178018639312373,29.332388586344496,29.39214924800856,29.414301518589436,29.422290978557086,29.42514276528496,29.426151740972976,29.426508847714633,29.42663464689629,29.426679116902275,29.426694763153485,SARADE
899,270,1,24.532317981051595,26.59481981859443,28.037074138672715,28.822440004811806,29.182949112645584,29.334723390889422,29.392883898838022,29.41462461797413,29.42238451806416,29.42518475727749,29.42616307953592,29.42651425438048,29.426635992872807,29.426679816301974,29.42669491990014,29.426700387130854,29.426702258719263,29.426702941275657,SARADE
900,270,1,29.69729805378801,29.25983120863014,29.53339631489917,29.44028345528479,29.439954877025386,29.435711143005417,29.428861886012985,29.42788012660408,29.427475818033347,29.42695621058941,29.42681679686069,29.426771171906584,29.426729796462258,29.426714571585524,29.426709436762092,29.42670594152775,29.426704425086264,29.4267038713961,SARADE
901,270,1,18.01762533041427,21.06321414063425,23.865939309527164,26.25180071948813,27.837656591021364,28.71853967405475,29.138671635356673,29.316548516116338,29.386208259911825,29.412121197042246,29.421515351616467,29.42486516125769,29.42605441471037,29.426474138694015,29.426622538988088,29.426674791127603,29.42669325970798,29.426699756850763,SARADE
902,270,1,19.29777872425862,22.358937915755916,24.989413659808303,27.047756244121462,28.296492257305943,28.944980333811536,29.236452908821008,29.355435467360866,29.40076113369026,29.417428888103736,29.423407766483702,29.42553923246031,29.4262917728464,29.426558330925243,29.426652083249976,29.426685274843653,29.42669693150885,29.426701061852924,SARADE
903,270,1,27.205154115126337,28.0507958115289,28.89804319260508,29.19155522398477,29.34670408891869,29.39407229762026,29.41634439311828,29.42248866050573,29.425425065043918,29.426166808287732,29.426548049211608,29.42663492205543,29.426684637533285,29.426694539739096,29.42670108559544,29.426702171863973,29.42670304397221,29.426703155799586,SARADE
904,270,1,18.379582565255923,21.43440715201515,24.1964788661707,26.494253398502554,27.98111673744349,28.790905239335054,29.170411354276954,29.329299397515552,29.391009526088045,29.413877754021126,29.422142763464137,29.425088767991554,29.426133197056743,29.426502080018494,29.426632347483455,29.42667827057153,29.426694478818494,29.42670018995226,SARADE
905,270,1,15.072823639510046,17.773413447820786,20.613450304717542,23.523188125057555,25.990418947938494,27.676667728585848,28.636677255777624,29.101944960362403,29.301754322102642,29.38056457511564,29.410065233797663,29.420773645897548,29.424603062751064,29.425961063931194,29.42644141650102,29.42661089575788,29.426670723354498,29.426691809529142,SARADE
906,270,1,29.701842852186818,29.525031119186924,29.527158843364205,29.458385959611523,29.437556754764376,29.434894267596235,29.429979031608895,29.4278792680416,29.427416486790896,29.42702370417121,29.426826549887007,29.42676830201165,29.426733945814657,29.426715835555353,29.426709407849213,29.426706215448053,29.426704550175785,29.42670388634024,SARADE
907,270,1,2.8825480811519633,6.673854165227226,9.813807989496652,11.867385413453437,13.615087150942951,15.772412317151304,18.42363854726439,21.36208260410566,24.207908153201153,26.48981083049102,27.97899404409613,28.789978788625454,29.169966061024933,29.329136485959054,29.390942616664187,29.413855559356428,29.42213395564811,29.42508598406981,SARADE
908,270,1,27.007368724076798,28.011401823575046,28.862473001553003,29.18236974354333,29.340892350258972,29.392742665251326,29.415531249629584,29.422329085243092,29.425316251228953,29.426149193567102,29.426533492534045,29.426633122593344,29.426682668082083,29.426694379330772,29.42670081528141,29.426702162078332,29.42670300629092,29.426703156210312,SARADE
909,270,1,23.52143125523635,25.83620420886876,27.56480371015512,28.588097371117964,29.077037670781486,29.29262398151136,29.376691774500852,29.408794055829468,29.420257472826073,29.424443049629296,29.42589501909177,29.42642185072305,29.42660248765253,29.426668359387975,29.426690735019978,29.426698969133604,29.426701735551685,29.42670276604221,SARADE
910,270,1,27.589988032559305,28.368983456225077,29.034881076953177,29.254140773297415,29.36961349697731,29.40318090276012,29.41941504148066,29.423674054062612,29.425809703481875,29.426316965232523,29.42659536687528,29.42665388749396,29.426690416846764,29.426696941824538,29.42670178701957,29.426702477500562,29.42670312842484,29.42670319491512,SARADE
911,270,1,26.20265463512157,27.61742656703047,28.63642345852959,29.092854027200783,29.301211915149715,29.37916833086588,29.41001481922764,29.420573286029818,29.424604274070433,29.42593257345336,29.426442913378427,29.426606800437522,29.42667112870737,29.426691212255257,29.426699337284454,29.426701785399043,29.426702815625692,29.426703112119366,SARADE
912,270,1,29.89425130816507,29.41856293352343,29.608951961912158,29.468122331142595,29.447101158763395,29.441603445535343,29.431554344797945,29.428726654351447,29.427987029353808,29.42720917447543,29.426908682298652,29.426818184082688,29.426753393060416,29.426724026630286,29.426713903007343,29.426708151383927,29.426705368187328,29.426704302200395,SARADE
913,270,1,20.94805717531089,23.846422708037373,26.164655114012326,27.803314178531032,28.697064902912338,29.1303444037329,29.31276157721537,29.384935991827394,29.41159281281632,29.42135086260147,29.42479676086412,29.42603418880514,29.426465408111795,29.426620093943946,29.426673674499,29.42669296764099,29.426699613144674,29.42670202000879,SARADE
914,270,1,25.837446310692243,27.417627262316763,28.52151216096359,29.04417286533883,29.279986692764602,29.371524149923594,29.407017098459864,29.419568927607855,29.424217493089998,29.425807384091758,29.426394003318077,29.426591417807657,29.426664952023323,29.426689334321804,29.426698554814774,29.4267015575769,29.426702716035166,29.426703084704545,SARADE
915,270,1,28.976096612737805,29.13740959375636,29.354928600875414,29.38542888724042,29.417714692533018,29.421179257666747,29.42567480518136,29.425969424616042,29.42659252721262,29.426604933829026,29.426692336503635,29.426689941306698,29.426702235680427,29.426701654100732,29.426703216554056,29.426703122573745,29.426703299428524,29.426703285862953,SARADE
916,270,1,16.296749120246034,19.153304423221588,22.029073181134116,24.795256309369975,26.903951256848803,28.216564431478268,28.906694101698466,29.2202172434857,29.349072139763106,29.398394575519045,29.41657074762899,29.423101896220516,29.425430604397995,29.42625345259769,29.426544775505825,29.426647313097547,29.4266835877393,29.426696338431537,SARADE
917,270,1,20.249996178884334,23.237428352580594,25.69720347968413,27.51288465213407,28.547081293848258,29.062436402625877,29.285213954241634,29.374387203079944,29.407739970316918,29.419959756760317,29.42430472564101,29.425858971585285,29.426403953464238,29.426598237876792,29.426666033875826,29.426690245590834,29.426698664193946,29.42670168097823,SARADE
918,270,1,19.184552481708273,22.248960120644284,24.89776878216349,26.985519600379657,28.261951173918973,28.928437229916774,29.229470973630466,29.352697153110515,29.39974601296804,29.41706005022773,29.42327669687586,29.425492543132187,29.426275361425247,29.426552502356778,29.42665004149805,29.42668454898868,29.426696677834553,29.426700971475107,SARADE
919,270,1,21.88352993524453,24.563052064582465,26.692251899522866,28.116664552420914,28.85250940168144,29.198827765560175,29.339971139404458,29.395250342458763,29.415329065396108,29.42269815218004,29.425271482745426,29.426203556128705,29.426524620649882,29.426641219467857,29.426681031750924,29.426695599827553,29.426700526344906,29.42670234805303,SARADE
920,270,1,21.01880393410522,23.870445460157256,26.18218731188648,27.816069234941978,28.702866681780826,29.133136862455842,29.313811176959163,29.38536295466216,29.411737597540963,29.421407274484263,29.424815024884683,29.42604136181446,29.426467656763897,29.426621001068465,29.426673948953553,29.42669308263967,29.42669964641238,29.426702034656095,SARADE
921,271,1,16.063426978342246,18.931254001479335,21.82227399171401,24.607463606373305,26.7740630930715,28.14084043414666,28.86843018965886,29.202343792362175,29.340583586374024,29.393790576190092,29.413469651825842,29.420562735374716,29.42309720765847,29.42399491175245,29.424313275871263,29.424425591735854,29.424465386249356,29.42447940795584,SCA1SP
922,271,0,15.047020229069224,18.118162415487383,21.173006004356623,24.137590529566484,26.52282935062021,28.0584079295417,28.884825315422795,29.26297239622561,29.41628588497702,29.473211149522786,29.49320791460014,29.499980305007085,29.502230925049115,29.502968694232948,29.50320951952729,29.50328763979497,29.503313012869093,29.50332121424308,SCA1SP
923,271,0,17.251390532540746,20.51304176735914,23.444771114856334,26.01510387877603,27.760635690987918,28.73489714882767,29.198781350139697,29.391259903147606,29.464244024932746,29.490098862114067,29.498946223856212,29.501886842808066,29.502857333765192,29.503172849164162,29.503275907982097,29.503309146701273,29.503319987218266,29.503323468962787,SCA1SP
924,271,0,15.719288190411937,18.8998869859986,21.97855810526557,24.82721920908001,27.000401410850838,28.330083831032486,29.015069401767494,29.31740421966856,29.436954385973397,29.48055658343982,29.495719030049386,29.500816988572197,29.5025064634513,29.50305853400139,29.503238770168537,29.503297110818238,29.50331608760861,29.5033222072185,SCA1SP
925,271,0,23.82246807544653,26.292573956812994,27.89023877734105,28.81029855495661,29.228513227502184,29.40389545315089,29.46843450189572,29.491687674280517,29.499425448340766,29.50206558834486,29.502907930669362,29.50319233434523,29.503281072207255,29.50331126590972,29.503320502088776,29.50332370149409,29.50332465641543,29.503324996360302,SCA1SP
926,271,1,14.992674622095944,17.654978139454784,20.46756116818902,23.390558778614235,25.88721268578233,27.61060097359441,28.60072336195796,29.084175285991563,29.2930492914547,29.375803097341574,29.406887691404624,29.418200844963202,29.422256064520077,29.423697040479485,29.424207800622998,29.424388344598825,29.424452208068537,29.42447475768662,SCA1SP
927,271,1,14.819583304305263,17.46820063078315,20.279018300312043,23.207097346084446,25.746241241630663,27.52248876660222,28.554378602508148,29.063144836491304,29.284415885878143,29.37250070118437,29.405670234425184,29.417763008980984,29.4220997073839,29.423641706574397,29.424188171249508,29.424381423842835,29.42444975456541,29.424473893798243,SCA1SP
928,271,1,19.347318946295218,22.40891979743707,25.02887194408744,27.072140137238197,28.30829665004426,28.94901885095181,29.236671914974096,29.35407730416191,29.398824264762933,29.415298363099897,29.421216210306007,29.42332962842331,29.42407711013259,29.424342389662893,29.424435864484227,29.424469023364974,29.42448069026652,29.42448483244055,SCA1SP
929,272,0,24.535089606085727,26.753930197699365,28.170977405115572,28.942951961321093,29.284177969526954,29.423409341090206,29.473994318781735,29.492014480055055,29.49800236595049,29.500037290177445,29.50068936092616,29.500909053269375,29.500978124508247,29.501001556202393,29.501008800011434,29.501011295432924,29.501012050970484,29.50101231734925,SCA2MA
930,272,1,29.01844068151914,28.90999067337645,28.897188452894294,29.314199279827275,29.34359979079896,29.408223260360614,29.411395104889696,29.42068896478397,29.420771990369648,29.4220922299787,29.422044874471776,29.422231121330977,29.422222614504058,29.42224560609823,29.422244153480392,29.422246753200213,29.422246556267456,29.42224681214362,SCA2MA
931,273,1,28.887122826781532,28.885210976462005,28.39247132858357,29.222023283217716,29.29341230289557,29.394649566513074,29.40260940681038,29.417038256615445,29.41763186032254,29.41966748402891,29.41966309870519,29.419952078910118,29.419939122726408,29.419979565277824,29.41997770368883,29.419982514910096,29.419982188141713,29.419982723720693,SCHOAC
932,273,1,28.885714291845616,28.885198534894332,28.386687140324927,29.220962023391866,29.292834221826002,29.394502750772762,29.402529286323574,29.417019875578866,29.417621148030587,29.419665327309154,29.41966167237126,29.419951883223607,29.419938872375702,29.419979538316138,29.41997767279655,29.419982512647117,29.419982184220896,29.41998272351493,SCHOAC
933,273,1,25.226184082189853,26.988582863082804,28.27649170340869,28.927820290404306,29.225676430251024,29.346479913494555,29.393226410213583,29.410310631202993,29.416548479729123,29.418754096847238,29.419549364526326,29.41982779957739,29.41992823330418,29.419963215928014,29.419975883227778,29.419980272706802,29.419981870902046,29.419982421211035,SCHOAC
